PC1,PC2,PC1_bin
0.7044998125778822,-0.6552469150154812,High
0.2431235211825969,-1.5511078959110598,High
0.4210504064285701,-1.1937391736088188,High
1.2386749684256166,0.04368655084943635,High
0.27262616295068093,-0.683810330435328,High
0.2736650864571683,-0.8916216081118434,High
0.25990834951527436,-0.4711941414264229,High
0.06337603762827267,-1.9446392991214256,High
0.511377555487407,-0.8434587178074279,High
0.394297151458014,-0.588148980519299,High
0.740417705225717,-0.5142058992004649,High
0.16587796500274987,-1.4416836122909307,High
0.20977654354820124,-1.1789705680994826,High
0.3618390919704653,-0.6327342736918012,High
0.38360523826449694,-0.30926593901495686,High
0.19760879952347765,-1.3461209882987757,High
0.7920551448628703,-0.06182826057761386,High
0.3688559958063586,-1.1618982341649275,High
0.16601603855872904,-1.8920014716258866,High
0.6671919697977274,-0.26904640096684673,High
0.1825041986126018,-1.5339221713507976,High
0.47569731548927524,-0.6509574042922095,High
0.5547668431035828,-0.0771960550372986,High
0.035338147723509364,-1.9095819424675535,High
1.6354077080428764,-0.49286388871574094,High
0.34162689272266905,-0.9726454290190318,High
0.3133276251163842,-0.27674939578048213,High
1.011366202074425,-0.27012689987254945,High
0.25510330623225913,-1.2881841650741084,High
0.07101363613209828,-1.34777159367574,High
0.8785346882200495,-0.12544133237557076,High
0.5413153336269415,-0.08742325497146508,High
0.1798828356957367,-1.1481514196792915,High
0.35649710749052016,-1.4411772044777262,High
0.7215610870971969,-0.662035828960203,High
0.08242386961271732,-2.329523183226326,High
0.5040668326245331,-1.7856561455535056,High
-0.08586719022275001,-2.16258221653873,High
0.25252341262280925,-1.0999151495831105,High
0.41761870013248487,-0.4024754164683912,High
0.759861011751461,0.08752942265690439,High
0.18088924994982603,-1.7072758228874578,High
0.3258629950399648,-1.4498990897052384,High
0.3275218401977585,-0.9965707577934458,High
0.6637859843042865,-1.753858701174129,High
0.9965600647615422,-0.8363130101839027,High
0.5998646376221153,-1.660233017509159,High
0.1746875229601509,-1.6898076099135309,High
0.6106416023932774,-0.8842903226945483,High
0.7542818331094268,-0.1862607011808335,High
0.3567156146459796,-1.0601505836536123,High
0.8284651693243721,0.39588009361441723,High
1.39671931592141,-1.0067609135327782,High
0.7857142985070533,-0.2989600333203586,High
0.42765043247041795,-1.1155342302357547,High
0.3796297446379781,-1.9262111933822148,High
0.13267831806897012,-2.3012013755168677,High
0.7331811930188497,-0.43840634368417125,High
0.8287118644853206,-0.41345582697512356,High
0.35028995200958984,-0.993324112150526,High
0.555572065079295,-1.0783733422944206,High
0.39347916799953914,-1.3927539682234957,High
0.04079504264672741,-2.4150240575679356,High
0.7863688957205164,-0.7183265086722996,High
0.47737585125385357,-0.6414317355477775,High
0.5705917573437328,-2.1641185559897536,High
0.6323406627024822,-0.4581084109175989,High
0.3629937040601738,-1.4116914878850209,High
0.4852638360199812,-1.376443143520118,High
0.3322375784731491,-1.5279888506610095,High
0.2611263756023053,-1.846222800967616,High
-0.0192478551449984,-2.5489763704771966,High
0.6578891926446111,-0.5816440976647534,High
-0.3387280274189569,-3.9065755028560263,High
0.5071671997420926,-0.7434523942477385,High
0.13810294014803798,-2.1521369293213444,High
1.4827617596339604,0.16596231110502146,High
0.6286717426061921,-0.792792081594646,High
0.8963234203171291,-1.1162571633781513,High
1.8078298349202735,-0.8043692716709141,High
0.39241865875381515,-1.2395762116567104,High
0.25595736579401,-1.8631725789082547,High
0.8181326716075785,-0.9069930333601364,High
0.9673755307715459,-1.0152070714362649,High
0.8825067523965426,-0.6782727825634264,High
0.20653843494058377,-1.9318377249062122,High
0.7254052036051637,-1.3045712233710018,High
0.6321508971056797,-1.2298197238474062,High
0.8031000081470763,-1.88405620224534,High
0.2960234420351768,-1.8963065169883788,High
0.6743527879354702,-0.5239487412977707,High
0.6629274574225151,-1.5958564622572349,High
0.6261544843799393,-0.8917028984233578,High
0.34099923758472,-1.7695119799392758,High
0.6675436871603107,-0.8413135489539907,High
0.5409840608196386,-1.4356045559776665,High
0.2392546122087757,-1.1556764089139917,High
0.2870832361729789,-1.2416772244284677,High
0.6343206759602924,-0.9184192840702667,High
0.6927377862639356,-1.2520929321639356,High
0.38509705290300594,-1.847916596904694,High
0.306947608616898,-1.8604669752533132,High
0.05901595080458501,-2.409013965128182,High
0.9643226839192287,0.20801404965101356,High
1.3162727818491675,-1.083987966184918,High
0.6954789869227705,-0.8443749752063445,High
0.2656772504391774,-2.0649792957430666,High
0.8973397492481672,-1.294974024680026,High
0.8706246532273578,-0.6802410522678299,High
0.977857623243948,-0.8610494904569905,High
0.6317500844943315,-0.9301886361560698,High
0.3024477137417066,-1.625305290266943,High
0.6723179415451934,-1.183349345882937,High
0.36424890572391894,-2.0381824674528124,High
0.4969450950064975,-1.5037829989587657,High
0.3639721055646628,-2.4380024501074455,High
0.7200680980106086,-1.634318343879252,High
-0.2064013484110042,-2.396451293406563,High
-0.08775142464639217,-2.017828781829165,High
-0.13195635521867333,-2.2434728161580275,High
-0.12490169844361308,-2.160722943260914,High
-0.3404098700848347,-3.130897144978197,High
0.21360871834465872,-1.4976694931015424,High
-0.0005643296411773533,-1.8587504603551936,High
-0.24435790135095645,-2.7007973746300875,High
-0.27872611835679184,-2.573801353586341,High
0.0023402228205878883,-1.6034056356382824,High
0.37514905623628186,-0.2527167174020731,High
0.049656289666505996,-1.6568033527989516,High
-0.40436136028098113,-3.2747973025648154,High
-0.1796393956731438,-2.563143457808412,High
0.27748201837390546,-0.6268807133965402,High
-0.31792175167240266,-2.674423022446037,High
-0.10834190204322468,-2.292417389614137,High
0.11528045961996393,-1.5521418811793886,High
-0.1551406737680623,-2.5046124296318606,High
-0.06838415303298541,-2.139618251384674,High
-0.310878653368433,-3.0212725381133656,High
0.020115635520360563,-2.010164947977678,High
-0.30201263798882205,-2.86158493798819,High
0.2770683334255511,-0.8935611117086797,High
-0.17559613354979053,-2.6320954598302855,High
